class,smell,description
/guava-testlib/src/com/google/common/collect/testing/NavigableMapTestSuiteBuilder.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/NavigableMapTestSuiteBuilder.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/ImmutableSortedMultiset.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/ImmutableList.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/RegularImmutableSortedSet.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/RegularImmutableSortedSet.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/RegularImmutableBiMap.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/util/concurrent/Futures.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/util/concurrent/Futures.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/ImmutableSetMultimap.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/ImmutableSetMultimap.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/LinkedHashMultiset.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/RegularImmutableTable.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/RegularImmutableTable.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/ImmutableSortedMap.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/base/Enums.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/util/concurrent/Striped.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/util/concurrent/Striped.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/MultimapBuilder.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Sets.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/ArrayTable.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/ArrayTable.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/SparseImmutableTable.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/SparseImmutableTable.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Multimaps.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/LinkedListMultimap.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/TreeRangeSet.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Multimaps.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Maps.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/TreeRangeMap.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/TreeRangeMap.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/google/MultisetTestSuiteBuilder.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/google/MultisetTestSuiteBuilder.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/google/MultisetTestSuiteBuilder.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Maps.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Sets.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Sets.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/reflect/Invokable.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Ordering.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Ordering.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/ImmutableSortedMultiset.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/ContiguousSet.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/ContiguousSet.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/RegularContiguousSet.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Collections2.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Collections2.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Collections2.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Collections2.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Maps.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/cache/LocalCache.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/cache/LocalCache.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/cache/LocalCache.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/cache/LocalCache.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/cache/LocalCache.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/cache/LocalCache.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/TreeMultiset.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/HashMultiset.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/LinkedHashMultiset.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/TreeMultiset.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/MapInterfaceTest.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/MapTestSuiteBuilder.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/SafeTreeMap.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/SafeTreeMap.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/SafeTreeMap.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/SafeTreeMap.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/SafeTreeSet.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/SafeTreeSet.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/SafeTreeSet.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava-testlib/src/com/google/common/collect/testing/SafeTreeSet.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Cut.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Cut.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/RegularContiguousSet.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Tables.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/TreeMultimap.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Ordering.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/base/Predicates.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/base/Predicates.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Maps.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Ordering.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Synchronized.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Synchronized.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/TreeMultimap.java,java:S2293,"Replace the type specification in this constructor call with the diamond operator (""<>"")."
/guava/src/com/google/common/collect/Iterators.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/Multisets.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava-testlib/src/com/google/common/collect/testing/MapInterfaceTest.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava-testlib/src/com/google/common/collect/testing/MapInterfaceTest.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/util/concurrent/AggregateFutureState.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/ImmutableBiMap.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/ImmutableMap.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/ImmutableMap.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/FluentIterable.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/FluentIterable.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/FluentIterable.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/FluentIterable.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/FluentIterable.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/FluentIterable.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/FluentIterable.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/FluentIterable.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/FluentIterable.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/Sets.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/Sets.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/Sets.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/Sets.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/math/LongMath.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/TopKSelector.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/collect/TopKSelector.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/reflect/Parameter.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/util/concurrent/AggregateFutureState.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/primitives/UnsignedLong.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/primitives/UnsignedLong.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/primitives/UnsignedLong.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/primitives/UnsignedLong.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/math/LongMath.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava-testlib/src/com/google/common/collect/testing/DerivedCollectionGenerators.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/hash/Hashing.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/hash/LongAdder.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/hash/LongAdder.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/graph/DirectedGraphConnections.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava-testlib/src/com/google/common/collect/testing/SafeTreeMap.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava-testlib/src/com/google/common/collect/testing/SafeTreeSet.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/hash/Murmur3_128HashFunction.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/hash/Murmur3_128HashFunction.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/cache/LongAdder.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/cache/LongAdder.java,java:S1905,"Remove this unnecessary cast to ""UnmodifiableIterator""."
/guava/src/com/google/common/base/Platform.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/base/Platform.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/Multisets.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/Sets.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/Sets.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/collect/Sets.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/graph/InvalidatableSet.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/graph/InvalidatableSet.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/graph/InvalidatableSet.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/graph/InvalidatableSet.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/graph/InvalidatableSet.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/graph/InvalidatableSet.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/base/Suppliers.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/base/Suppliers.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/net/InternetDomainName.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/net/InternetDomainName.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
/guava/src/com/google/common/net/InternetDomainName.java,java:S4738,"Use ""java.util.Optional.ofNullable"" instead."
