class,smell,description 
\guava-gwt\target\classes\com\google\common\collect\Maps.java:282:,LooseCoupling:,Avoid using implementation types like 'HashMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:299:,LooseCoupling:,Avoid using implementation types like 'HashMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:340:,LooseCoupling:,Avoid using implementation types like 'HashMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:358:,LooseCoupling:,Avoid using implementation types like 'LinkedHashMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:376:,LooseCoupling:,Avoid using implementation types like 'LinkedHashMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:396:,LooseCoupling:,Avoid using implementation types like 'LinkedHashMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:423:,LooseCoupling:,Avoid using implementation types like 'TreeMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:444:,LooseCoupling:,Avoid using implementation types like 'TreeMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:463:,LooseCoupling:,Avoid using implementation types like 'TreeMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:478:,LooseCoupling:,Avoid using implementation types like 'EnumMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:496:,LooseCoupling:,Avoid using implementation types like 'EnumMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:510:,LooseCoupling:,Avoid using implementation types like 'IdentityHashMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:1271:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:1292:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:1332:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:1367:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:1398:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:2786:,LooseCoupling:,Avoid using implementation types like 'AbstractFilteredMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:3065:,LooseCoupling:,Avoid using implementation types like 'FilteredEntrySortedMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:3171:,LooseCoupling:,Avoid using implementation types like 'FilteredEntryNavigableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:3315:,LooseCoupling:,Avoid using implementation types like 'FilteredEntryBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:3424:,LooseCoupling:,Avoid using implementation types like 'UnmodifiableNavigableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:3494:,LooseCoupling:,Avoid using implementation types like 'UnmodifiableNavigableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:3498:,LooseCoupling:,Avoid using implementation types like 'UnmodifiableNavigableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Maps.java:4367:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\MinMaxPriorityQueue.java:112:,LooseCoupling:,Avoid using implementation types like 'MinMaxPriorityQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\MinMaxPriorityQueue.java:120:,LooseCoupling:,Avoid using implementation types like 'MinMaxPriorityQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\MinMaxPriorityQueue.java:211:,LooseCoupling:,Avoid using implementation types like 'MinMaxPriorityQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\MinMaxPriorityQueue.java:219:,LooseCoupling:,Avoid using implementation types like 'MinMaxPriorityQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\MinMaxPriorityQueue.java:220:,LooseCoupling:,Avoid using implementation types like 'MinMaxPriorityQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Multisets.java:121:,LooseCoupling:,Avoid using implementation types like 'ImmutableMultiset'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Multisets.java:313:,LooseCoupling:,Avoid using implementation types like 'FilteredMultiset'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Multisets.java:1158:,LooseCoupling:,Avoid using implementation types like 'ImmutableMultiset'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Ordering.java:776:,LooseCoupling:,Avoid using implementation types like 'ArrayList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Ordering.java:873:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:54:,LooseCoupling:,Avoid using implementation types like 'ArrayBlockingQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:65:,LooseCoupling:,Avoid using implementation types like 'ArrayDeque'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:75:,LooseCoupling:,Avoid using implementation types like 'ArrayDeque'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:79:,LooseCoupling:,Avoid using implementation types like 'ArrayDeque'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:90:,LooseCoupling:,Avoid using implementation types like 'ConcurrentLinkedQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:99:,LooseCoupling:,Avoid using implementation types like 'ConcurrentLinkedQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:104:,LooseCoupling:,Avoid using implementation types like 'ConcurrentLinkedQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:117:,LooseCoupling:,Avoid using implementation types like 'LinkedBlockingDeque'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:128:,LooseCoupling:,Avoid using implementation types like 'LinkedBlockingDeque'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:140:,LooseCoupling:,Avoid using implementation types like 'LinkedBlockingDeque'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:144:,LooseCoupling:,Avoid using implementation types like 'LinkedBlockingDeque'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:155:,LooseCoupling:,Avoid using implementation types like 'LinkedBlockingQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:165:,LooseCoupling:,Avoid using implementation types like 'LinkedBlockingQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:178:,LooseCoupling:,Avoid using implementation types like 'LinkedBlockingQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:182:,LooseCoupling:,Avoid using implementation types like 'LinkedBlockingQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:198:,LooseCoupling:,Avoid using implementation types like 'PriorityBlockingQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:211:,LooseCoupling:,Avoid using implementation types like 'PriorityBlockingQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:216:,LooseCoupling:,Avoid using implementation types like 'PriorityBlockingQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:229:,LooseCoupling:,Avoid using implementation types like 'PriorityQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:241:,LooseCoupling:,Avoid using implementation types like 'PriorityQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:246:,LooseCoupling:,Avoid using implementation types like 'PriorityQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Queues.java:257:,LooseCoupling:,Avoid using implementation types like 'SynchronousQueue'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularContiguousSet.java:43:,LooseCoupling:,Avoid using implementation types like 'ContiguousSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularContiguousSet.java:202:,LooseCoupling:,Avoid using implementation types like 'RegularContiguousSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableAsList.java:32:,LooseCoupling:,Avoid using implementation types like 'ImmutableCollection'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableAsList.java:33:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableAsList.java:35:,LooseCoupling:,Avoid using implementation types like 'ImmutableCollection'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableAsList.java:35:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableAsList.java:40:,LooseCoupling:,Avoid using implementation types like 'ImmutableCollection'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableAsList.java:49:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableAsList_CustomFieldSerializer.java:35:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableAsList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableAsList_CustomFieldSerializer.java:37:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableAsList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableAsList_CustomFieldSerializer.java:39:,LooseCoupling:,Avoid using implementation types like 'ArrayList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableAsList_CustomFieldSerializer.java:41:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableAsList_CustomFieldSerializer.java:45:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableAsList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableBiMap.java:44:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableBiMap.java:57:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableBiMap.java:61:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableBiMap.java:184:,LooseCoupling:,Avoid using implementation types like 'ImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableBiMap.java:191:,LooseCoupling:,Avoid using implementation types like 'ImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableBiMap.java:295:,LooseCoupling:,Avoid using implementation types like 'ImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableBiMap.java:297:,LooseCoupling:,Avoid using implementation types like 'ImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableBiMap_CustomFieldSerializer.java:34:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableBiMap_CustomFieldSerializer.java:36:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableBiMap_CustomFieldSerializer.java:50:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableList.java:32:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableList_CustomFieldSerializer.java:35:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableList_CustomFieldSerializer.java:37:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableList_CustomFieldSerializer.java:50:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap.java:43:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap.java:54:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap.java:63:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap.java:180:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap.java:182:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap.java:214:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap.java:216:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap.java:235:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap.java:237:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap.java:264:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap.java:266:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap_CustomFieldSerializer.java:34:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap_CustomFieldSerializer.java:36:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMap_CustomFieldSerializer.java:49:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMultiset.java:37:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableMultiset'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMultiset.java:46:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMultiset.java:140:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMultiset_CustomFieldSerializer.java:32:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableMultiset'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMultiset_CustomFieldSerializer.java:34:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableMultiset'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableMultiset_CustomFieldSerializer.java:48:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableMultiset'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableSet.java:33:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableSet_CustomFieldSerializer.java:33:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableSet_CustomFieldSerializer.java:35:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableSet_CustomFieldSerializer.java:48:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableSortedSet.java:43:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableSortedSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableSortedSet.java:46:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableSortedSet.java:48:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableSortedSet.java:273:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableSortedSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableSortedSet_CustomFieldSerializer.java:35:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableSortedSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableSortedSet_CustomFieldSerializer.java:37:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableSortedSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableSortedSet_CustomFieldSerializer.java:58:,LooseCoupling:,Avoid using implementation types like 'RegularImmutableSortedSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableTable.java:142:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableTable.java:148:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableTable.java:152:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableTable.java:162:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableTable.java:163:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\RegularImmutableTable.java:164:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:102:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:120:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:133:,LooseCoupling:,Avoid using implementation types like 'EnumSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:143:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:146:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:153:,LooseCoupling:,Avoid using implementation types like 'EnumSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:174:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:187:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:196:,LooseCoupling:,Avoid using implementation types like 'EnumSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:198:,LooseCoupling:,Avoid using implementation types like 'EnumSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:217:,LooseCoupling:,Avoid using implementation types like 'HashSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:234:,LooseCoupling:,Avoid using implementation types like 'HashSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:235:,LooseCoupling:,Avoid using implementation types like 'HashSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:252:,LooseCoupling:,Avoid using implementation types like 'HashSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:274:,LooseCoupling:,Avoid using implementation types like 'HashSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:292:,LooseCoupling:,Avoid using implementation types like 'HashSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:293:,LooseCoupling:,Avoid using implementation types like 'HashSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:346:,LooseCoupling:,Avoid using implementation types like 'LinkedHashSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:362:,LooseCoupling:,Avoid using implementation types like 'LinkedHashSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:381:,LooseCoupling:,Avoid using implementation types like 'LinkedHashSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:385:,LooseCoupling:,Avoid using implementation types like 'LinkedHashSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:404:,LooseCoupling:,Avoid using implementation types like 'TreeSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:429:,LooseCoupling:,Avoid using implementation types like 'TreeSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:430:,LooseCoupling:,Avoid using implementation types like 'TreeSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:451:,LooseCoupling:,Avoid using implementation types like 'TreeSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:479:,LooseCoupling:,Avoid using implementation types like 'CopyOnWriteArraySet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:491:,LooseCoupling:,Avoid using implementation types like 'CopyOnWriteArraySet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:516:,LooseCoupling:,Avoid using implementation types like 'EnumSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:538:,LooseCoupling:,Avoid using implementation types like 'EnumSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:546:,LooseCoupling:,Avoid using implementation types like 'EnumSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:548:,LooseCoupling:,Avoid using implementation types like 'EnumSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:610:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:739:,LooseCoupling:,Avoid using implementation types like 'SetView'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:837:,LooseCoupling:,Avoid using implementation types like 'SetView'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:909:,LooseCoupling:,Avoid using implementation types like 'SetView'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:976:,LooseCoupling:,Avoid using implementation types like 'SetView'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1072:,LooseCoupling:,Avoid using implementation types like 'FilteredSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1129:,LooseCoupling:,Avoid using implementation types like 'FilteredSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1218:,LooseCoupling:,Avoid using implementation types like 'FilteredSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1422:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1422:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1423:,LooseCoupling:,Avoid using implementation types like 'CartesianList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1426:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1428:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1434:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1434:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1435:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1455:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1455:,LooseCoupling:,Avoid using implementation types like 'ImmutableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1455:,LooseCoupling:,Avoid using implementation types like 'CartesianList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1470:,LooseCoupling:,Avoid using implementation types like 'CartesianSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1534:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1537:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1545:,LooseCoupling:,Avoid using implementation types like 'ImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1578:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1618:,LooseCoupling:,Avoid using implementation types like 'PowerSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1666:,LooseCoupling:,Avoid using implementation types like 'ImmutableMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1886:,LooseCoupling:,Avoid using implementation types like 'UnmodifiableNavigableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\Sets.java:1890:,LooseCoupling:,Avoid using implementation types like 'UnmodifiableNavigableSet'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\SingletonImmutableBiMap.java:47:,LooseCoupling:,Avoid using implementation types like 'ImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\SingletonImmutableBiMap.java:95:,LooseCoupling:,Avoid using implementation types like 'ImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\SingletonImmutableBiMap.java:100:,LooseCoupling:,Avoid using implementation types like 'ImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\SingletonImmutableBiMap_CustomFieldSerializer.java:33:,LooseCoupling:,Avoid using implementation types like 'SingletonImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\SingletonImmutableBiMap_CustomFieldSerializer.java:35:,LooseCoupling:,Avoid using implementation types like 'SingletonImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\SingletonImmutableBiMap_CustomFieldSerializer.java:43:,LooseCoupling:,Avoid using implementation types like 'SingletonImmutableBiMap'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\SingletonImmutableList_CustomFieldSerializer.java:32:,LooseCoupling:,Avoid using implementation types like 'SingletonImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\SingletonImmutableList_CustomFieldSerializer.java:34:,LooseCoupling:,Avoid using implementation types like 'SingletonImmutableList'; use the interface instead
\guava-gwt\target\classes\com\google\common\collect\SingletonImmutableList_CustomFieldSerializer.java:40:,LooseCoupling:,Avoid using implementation types like 'SingletonImmutableList'; use the interface instead
