Class,Number of commentsComment,Number of line comments,Number of Block comments,Number of Javadoc comments,Number of Licence comments,Number of comments in methode,Number of method comments,Number of class comments
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/FinalizeShuffleMerge.java,2,0,1,1,1,0,0,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/GetLocalDirsForExecutors.java,3,1,1,1,1,0,0,2
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/LocalDirsForExecutors.java,3,1,1,1,1,0,0,2
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/MergeStatuses.java,8,1,1,6,1,1,5,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/OpenBlocks.java,3,1,1,1,1,0,0,2
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/PushBlockStream.java,5,3,1,1,2,0,1,2
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/RegisterExecutor.java,3,1,1,1,1,0,0,2
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/RemoveBlocks.java,3,1,1,1,1,0,0,2
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/RemoveShuffleMerge.java,2,0,1,1,1,0,0,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/StreamHandle.java,3,1,1,1,1,0,0,2
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/UploadBlock.java,6,3,1,2,1,0,2,3
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/protocol/UploadBlockStream.java,3,1,1,1,1,0,0,2
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/RemoteBlockPushResolver.java,290,242,1,47,1,212,76,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/RetryingBlockTransferor.java,48,30,1,17,1,16,19,12
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/ShuffleIndexInformation.java,10,5,1,4,1,3,4,2
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/ShuffleIndexRecord.java,2,0,1,1,1,0,0,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/ShuffleTransportContext.java,5,0,1,4,1,0,3,1
/common/network-shuffle/src/main/java/org/apache/spark/network/shuffle/SimpleDownloadFile.java,2,0,1,1,1,0,0,1
/common/network-shuffle/src/test/java/org/apache/spark/network/sasl/SaslIntegrationSuite.java,6,4,1,1,1,2,2,1
/common/network-shuffle/src/test/java/org/apache/spark/network/sasl/ShuffleSecretManagerSuite.java,2,1,1,0,1,1,0,0
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/AppIsolationSuite.java,10,9,1,0,1,7,1,1
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/BlockTransferMessagesSuite.java,2,0,1,1,1,0,0,1
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/CleanupNonShuffleServiceServedFilesSuite.java,4,3,1,0,1,2,1,0
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/ErrorHandlerSuite.java,2,0,1,1,1,0,0,1
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/ExternalBlockHandlerSuite.java,9,8,1,0,null,null,null,null
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/ExternalShuffleBlockResolverSuite.java,6,5,1,0,1,5,0,0
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/ExternalShuffleCleanupSuite.java,6,3,3,0,1,4,1,0
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/ExternalShuffleIntegrationSuite.java,10,5,5,0,1,4,4,1
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/ExternalShuffleSecuritySuite.java,4,1,1,2,1,1,2,0
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/OneForOneBlockFetcherSuite.java,6,4,1,1,1,4,1,0
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/OneForOneBlockPusherSuite.java,2,0,1,1,1,0,1,0
/common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/protocol/FetchShuffleBlockChunksSuite.java,1,0,1,0,1,0,0,0
