class,loc
/extensions/grapher/src/com/google/inject/grapher/graphviz/Graphviz.java,7
/extensions/grapher/src/com/google/inject/grapher/graphviz/GraphvizEdge.java,67
/extensions/grapher/src/com/google/inject/grapher/graphviz/GraphvizGrapher.java,237
/extensions/grapher/src/com/google/inject/grapher/graphviz/GraphvizModule.java,11
/extensions/grapher/src/com/google/inject/grapher/graphviz/GraphvizNode.java,72
/core/src/com/google/inject/Guice.java,18
/extensions/servlet/src/com/google/inject/servlet/GuiceFilter.java,162
/core/src/com/google/inject/internal/GuiceInternal.java,5
/extensions/servlet/src/com/google/inject/servlet/GuiceServletContextListener.java,25
/core/src/com/google/inject/spi/HasDependencies.java,5
/core/src/com/google/inject/internal/aop/HiddenClassDefiner.java,46
/core/src/com/google/inject/internal/aop/ImmutableStringTrie.java,153
/extensions/grapher/src/com/google/inject/grapher/ImplementationNode.java,40
/core/src/com/google/inject/ImplementedBy.java,10
/core/src/com/google/inject/internal/Indexer.java,141
/core/src/com/google/inject/internal/Initializable.java,4
/core/src/com/google/inject/internal/Initializables.java,15
/core/src/com/google/inject/internal/Initializer.java,168
/core/src/com/google/inject/Inject.java,16
/core/src/com/google/inject/spi/InjectionListener.java,4
/core/src/com/google/inject/spi/InjectionPoint.java,603
/core/src/com/google/inject/spi/InjectionRequest.java,49
/core/src/com/google/inject/internal/InjectionRequestProcessor.java,107
/core/src/com/google/inject/Injector.java,30
/core/src/com/google/inject/internal/InjectorBindingData.java,202
/extensions/grapher/src/com/google/inject/grapher/InjectorGrapher.java,9
/core/src/com/google/inject/internal/InjectorImpl.java,887
/core/src/com/google/inject/internal/InjectorJitBindingData.java,56
/core/src/com/google/inject/internal/InjectorOptionsProcessor.java,57
/core/src/com/google/inject/internal/InjectorShell.java,248
/core/src/com/google/inject/spi/InstanceBinding.java,7
/core/src/com/google/inject/internal/InstanceBindingImpl.java,88
/extensions/servlet/src/com/google/inject/servlet/InstanceFilterBinding.java,5
/extensions/servlet/src/com/google/inject/servlet/InstanceFilterBindingImpl.java,24
/extensions/grapher/src/com/google/inject/grapher/InstanceNode.java,48
/extensions/servlet/src/com/google/inject/servlet/InstanceServletBinding.java,5
/extensions/servlet/src/com/google/inject/servlet/InstanceServletBindingImpl.java,24
/core/src/com/google/inject/spi/InterceptorBinding.java,50
/core/src/com/google/inject/internal/InterceptorBindingProcessor.java,16
/core/src/com/google/inject/internal/InterceptorStackCallback.java,81
/extensions/grapher/src/com/google/inject/grapher/InterfaceNode.java,18
/core/src/com/google/inject/internal/InternalClassesToSkipSources.java,13
/core/src/com/google/inject/internal/InternalContext.java,49
/core/src/com/google/inject/internal/InternalErrorDetail.java,49
/core/src/com/google/inject/internal/InternalFactory.java,6
/core/src/com/google/inject/internal/InternalFactoryToInitializableAdapter.java,37
/core/src/com/google/inject/internal/InternalFactoryToProviderAdapter.java,30
/core/src/com/google/inject/internal/InternalFlags.java,109
/core/src/com/google/inject/internal/InternalInjectorCreator.java,239
/core/src/com/google/inject/internal/InternalProviderInstanceBindingImpl.java,135
/core/src/com/google/inject/internal/InternalProvisionException.java,168
/extensions/servlet/src/com/google/inject/servlet/InternalServletModule.java,93
/extensions/jndi/src/com/google/inject/jndi/JndiIntegration.java,28
/extensions/persist/src/com/google/inject/persist/jpa/Jpa.java,7
/extensions/persist/src/com/google/inject/persist/jpa/JpaFinderProxy.java,210
/extensions/persist/src/com/google/inject/persist/jpa/JpaLocalTxnInterceptor.java,92
/extensions/persist/src/com/google/inject/persist/jpa/JpaPersistModule.java,139
/extensions/persist/src/com/google/inject/persist/jpa/JpaPersistOptions.java,25
/extensions/persist/src/com/google/inject/persist/jpa/JpaPersistService.java,112
/core/src/com/google/inject/Key.java,296
/extensions/dagger-adapter/src/com/google/inject/daggeradapter/Keys.java,18
/core/src/com/google/inject/internal/KotlinSupport.java,55
/core/src/com/google/inject/internal/KotlinSupportInterface.java,14
/core/src/com/google/inject/internal/util/LineNumbers.java,185
/core/src/com/google/inject/binder/LinkedBindingBuilder.java,20
/core/src/com/google/inject/internal/LinkedBindingImpl.java,83
/extensions/servlet/src/com/google/inject/servlet/LinkedFilterBinding.java,6
/extensions/servlet/src/com/google/inject/servlet/LinkedFilterBindingImpl.java,27
/core/src/com/google/inject/spi/LinkedKeyBinding.java,6
/core/src/com/google/inject/internal/LinkedProviderBindingImpl.java,117
/extensions/servlet/src/com/google/inject/servlet/LinkedServletBinding.java,6
/extensions/servlet/src/com/google/inject/servlet/LinkedServletBindingImpl.java,27
/core/src/com/google/inject/internal/ListenerBindingProcessor.java,18
/core/src/com/google/inject/internal/LookupProcessor.java,33
/core/src/com/google/inject/internal/Lookups.java,9
/extensions/assistedinject/src/com/google/inject/assistedinject/internal/LookupTester.java,14
/extensions/jmx/src/com/google/inject/tools/jmx/ManagedBinding.java,20
/extensions/jmx/src/com/google/inject/tools/jmx/ManagedBindingMBean.java,6
/extensions/servlet/src/com/google/inject/servlet/ManagedFilterPipeline.java,91
/extensions/servlet/src/com/google/inject/servlet/ManagedServletPipeline.java,137
/extensions/jmx/src/com/google/inject/tools/jmx/Manager.java,58
/core/src/com/google/inject/multibindings/MapBinder.java,64
/core/src/com/google/inject/multibindings/MapBinderBinding.java,19
/core/src/com/google/inject/multibindings/MapKey.java,12
/core/src/com/google/inject/matcher/Matcher.java,10
/core/src/com/google/inject/matcher/Matchers.java,339
/extensions/persist/src/com/google/inject/persist/finder/MaxResults.java,8
/core/src/com/google/inject/MembersInjector.java,4
/core/src/com/google/inject/internal/MembersInjectorImpl.java,140
/core/src/com/google/inject/spi/MembersInjectorLookup.java,70
/core/src/com/google/inject/internal/MembersInjectorStore.java,95
/core/src/com/google/inject/spi/Message.java,99
/core/src/com/google/inject/internal/MessageProcessor.java,27
/core/src/com/google/inject/internal/Messages.java,217
/core/src/com/google/inject/internal/MethodAspect.java,40
/core/src/com/google/inject/internal/aop/MethodPartition.java,105
/core/src/com/google/inject/internal/MissingConstructorError.java,72
/core/src/com/google/inject/internal/MissingImplementationError.java,68
/core/src/com/google/inject/internal/MissingImplementationErrorHints.java,91
/core/src/com/google/inject/Module.java,4
/core/src/com/google/inject/spi/ModuleAnnotatedMethodScanner.java,10
/core/src/com/google/inject/spi/ModuleAnnotatedMethodScannerBinding.java,36
/core/src/com/google/inject/internal/ModuleAnnotatedMethodScannerProcessor.java,12
/core/src/com/google/inject/util/Modules.java,311
/core/src/com/google/inject/spi/ModuleSource.java,51
/core/src/com/google/inject/internal/MoreTypes.java,418
/core/src/com/google/inject/multibindings/Multibinder.java,59
/core/src/com/google/inject/multibindings/MultibinderBinding.java,16
/core/src/com/google/inject/multibindings/MultibindingsScanner.java,32
/core/src/com/google/inject/multibindings/MultibindingsTargetVisitor.java,7
/core/src/com/google/inject/name/Named.java,12
/core/src/com/google/inject/name/NamedImpl.java,36
/extensions/grapher/src/com/google/inject/grapher/NameFactory.java,10
/core/src/com/google/inject/name/Names.java,28
