class,smell,description
/tools/src/main/java/org/apache/kafka/tools/ClientMetricsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ClientMetricsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ClientMetricsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ClientMetricsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/reassign/ReassignPartitionsCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/TopicCommand.java,java:S106,Replace this use of System.out by a logger.
