class,loc
/debug/org.eclipse.debug.examples.ui/src/org/eclipse/debug/examples/ui/pda/editor/AnnotationHover.java,27
/runtime/bundles/org.eclipse.e4.core.di/src/org/eclipse/e4/core/internal/di/AnnotationLookup.java,135
/debug/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ansi/utils/AnsiClipboardUtils.java,59
/debug/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ansi/utils/AnsiCommands.java,38
/debug/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ansi/utils/AnsiConsoleAttributes.java,177
/debug/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ansi/utils/AnsiConsoleColorPalette.java,243
/debug/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ansi/participants/AnsiConsolePageParticipant.java,62
/debug/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ansi/preferences/AnsiConsolePreferenceConstants.java,12
/debug/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ansi/preferences/AnsiConsolePreferenceInitializer.java,17
/debug/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ansi/preferences/AnsiConsolePreferencePage.java,106
/debug/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ansi/preferences/AnsiConsolePreferenceUtils.java,124
/debug/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ansi/participants/AnsiConsoleStyleListener.java,209
/debug/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ansi/AnsiConsoleUtils.java,12
/debug/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ansi/AnsiMessages.java,25
/debug/org.eclipse.ui.console/src/org/eclipse/ui/internal/console/ansi/participants/AnsiPosition.java,140
/ant/org.eclipse.ant.ui/Ant Tools Support/org/eclipse/ant/internal/ui/model/AntAntNode.java,59
/ant/org.eclipse.ant.ui/Ant Tools Support/org/eclipse/ant/internal/ui/model/AntAugmentTaskNode.java,65
/ant/org.eclipse.ant.ui/Ant Tools Support/org/eclipse/ant/internal/ui/launchConfigurations/AntBuilderTabGroup.java,25
/ant/org.eclipse.ant.ui/Ant Tools Support/org/eclipse/ant/internal/ui/launchConfigurations/AntBuilderTargetsTab.java,293
/ant/org.eclipse.ant.core/src/org/eclipse/ant/internal/core/contentDescriber/AntBuildfileContentDescriber.java,55
/ant/org.eclipse.ant.ui/Ant Tools Support/org/eclipse/ant/internal/ui/datatransfer/AntBuildfileExportPage.java,341
/ant/org.eclipse.ant.ui/Ant Tools Support/org/eclipse/ant/internal/ui/datatransfer/AntBuildfileExportWizard.java,31
/ant/org.eclipse.ant.core/src/org/eclipse/ant/internal/core/AntClassLoader.java,121
/ant/org.eclipse.ant.ui/Ant Tools Support/org/eclipse/ant/internal/ui/preferences/AntClasspathBlock.java,507
/ant/org.eclipse.ant.ui/Ant Tools Support/org/eclipse/ant/internal/ui/preferences/AntClasspathContentProvider.java,153
/ant/org.eclipse.ant.core/src/org/eclipse/ant/internal/core/AntClasspathEntry.java,78
/ant/org.eclipse.ant.ui/Ant Tools Support/org/eclipse/ant/internal/ui/preferences/AntClasspathLabelProvider.java,79
/ant/org.eclipse.ant.ui/Ant Tools Support/org/eclipse/ant/internal/ui/preferences/AntClasspathPage.java,166
/ant/org.eclipse.ant.launching/src/org/eclipse/ant/internal/launching/launchConfigurations/AntClasspathProvider.java,35
