Class,Number of commentsComment,Number of line comments,Number of Block comments,Number of Javadoc comments,Number of Licence comments,Number of comments in methode,Number of method comments,Number of class comments
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestHttpCrossOriginFilterInitializer.java,5,4,0,1,1,4,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestIngressPortBasedResolver.java,4,1,0,3,1,1,1,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestJNIGroupsMapping.java,6,5,0,1,1,5,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestKDiag.java,5,0,2,3,1,0,3,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestKDiagNoKDC.java,3,0,1,2,1,0,2,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestLdapGroupsMapping.java,61,55,0,6,1,55,5,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestLdapGroupsMappingBase.java,13,11,0,2,1,11,1,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestLdapGroupsMappingWithBindUserSwitch.java,14,11,0,3,1,11,1,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestLdapGroupsMappingWithFailover.java,9,5,0,4,1,5,2,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestLdapGroupsMappingWithOneQuery.java,19,16,0,3,1,16,1,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestLdapGroupsMappingWithPosixGroup.java,6,5,0,1,1,5,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestNetgroupCache.java,4,0,0,4,1,0,3,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestNullGroupsMapping.java,3,0,1,2,1,0,1,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestProxyUserFromEnv.java,7,5,0,2,1,5,1,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestRaceWhenRelogin.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestRuleBasedLdapGroupsMapping.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestSecurityUtil.java,45,44,0,1,1,24,5,15
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestShellBasedIdMapping.java,34,33,0,1,1,32,1,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestShellBasedUnixGroupsMapping.java,16,11,0,5,1,11,4,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestUGILoginFromKeytab.java,58,53,0,5,1,49,5,3
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestUGIWithExternalKdc.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestUGIWithMiniKdc.java,12,10,0,2,1,10,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestUserFromEnv.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestUserGroupInformation.java,135,122,0,13,1,118,15,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/TestWhitelistBasedResolver.java,3,0,0,3,1,0,2,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/token/delegation/TestDelegationToken.java,20,19,0,1,1,19,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/token/delegation/TestZKDelegationTokenSecretManager.java,40,39,0,1,1,33,1,5
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/token/delegation/web/TestDelegationTokenAuthenticationHandlerWithMocks.java,5,4,0,1,1,4,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/token/delegation/web/TestDelegationTokenManager.java,2,1,0,1,1,1,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/token/delegation/web/TestWebDelegationToken.java,27,26,0,1,1,24,1,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/token/TestDtFetcher.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/token/TestDtUtilShell.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/token/TestToken.java,8,4,1,3,1,4,2,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/BreakableService.java,4,0,0,4,2,0,2,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/BreakableStateChangeListener.java,4,2,1,1,1,0,1,2
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/AbstractServiceLauncherTestBase.java,21,2,1,18,1,2,18,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/ExitTrackingServiceLauncher.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/TestServiceConf.java,3,0,1,2,1,0,1,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/TestServiceInterruptHandling.java,7,5,1,1,1,5,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/TestServiceLauncher.java,4,0,1,3,1,0,3,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/TestServiceLauncherCreationFailures.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/TestServiceLauncherInnerMethods.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/testservices/ExceptionInExecuteLaunchableService.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/testservices/FailInConstructorService.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/testservices/FailingStopInStartService.java,3,1,1,1,1,1,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/testservices/FailInInitService.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/testservices/FailInStartService.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/testservices/FailureTestService.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/testservices/InitInConstructorLaunchableService.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/testservices/LaunchableRunningService.java,5,3,1,1,1,3,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/testservices/NoArgsAllowedService.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/testservices/NullBindLaunchableService.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/testservices/RunningService.java,2,0,1,1,1,0,1,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/testservices/StoppingInStartLaunchableService.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/launcher/testservices/StringConstructorOnlyService.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/ServiceAssert.java,4,0,0,4,1,0,2,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/TestCompositeService.java,47,35,0,12,1,29,11,6
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/TestGlobalStateChangeListener.java,31,21,1,9,1,21,8,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/TestServiceLifecycle.java,34,16,0,18,1,16,14,3
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/service/TestServiceOperations.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/AbstractHadoopTestBase.java,11,1,1,9,1,1,8,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/AssertExtensions.java,5,2,1,2,1,2,1,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/CoreTestDriver.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/GenericTestUtils.java,52,6,0,46,1,5,45,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/HadoopTestBase.java,11,1,1,9,1,1,8,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/LambdaTestUtils.java,48,7,1,40,1,7,39,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/MetricsAsserts.java,25,0,0,25,1,0,23,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/MockitoUtil.java,3,0,0,3,1,0,2,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/MoreAsserts.java,5,0,0,5,1,0,3,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/MultithreadedTestUtil.java,16,0,0,16,1,0,14,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/PlatformAssumptions.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/ReflectionUtils.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/StatUtils.java,3,1,0,2,1,1,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/TestGenericTestUtils.java,10,9,1,0,1,9,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/TestJUnitSetup.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/TestLambdaTestUtils.java,42,17,2,23,1,16,23,2
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/TestMultithreadedTestUtil.java,12,11,0,1,1,11,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/TestTimedOutTestsListener.java,2,1,0,1,1,1,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/TimedOutTestsListener.java,4,2,0,2,1,2,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/UnitTestcaseTimeLimit.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/test/Whitebox.java,5,0,0,5,2,0,2,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/tools/GetGroupsTestBase.java,2,1,0,1,1,1,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/tools/TestCommandShell.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/bloom/BloomFilterCommonTester.java,32,31,0,1,1,31,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/bloom/TestBloomFilters.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/ClassLoaderCheck.java,2,0,0,2,1,0,1,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/ClassLoaderCheckMain.java,6,4,0,2,1,4,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/ClassLoaderCheckSecond.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/ClassLoaderCheckThird.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/Crc32PerformanceTest.java,7,4,0,3,1,4,1,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/curator/TestSecureZKCuratorManager.java,9,5,1,3,1,6,1,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/curator/TestZKCuratorManager.java,8,6,0,2,1,6,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/FakeTimer.java,8,2,0,6,1,2,4,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/functional/TestRemoteIterators.java,35,14,1,20,1,14,19,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/functional/TestTaskPool.java,29,16,1,12,1,16,11,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/hash/TestHash.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/JarFinder.java,5,2,0,3,1,2,1,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestApplicationClassLoader.java,3,2,0,1,1,2,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestAsyncDiskService.java,5,1,0,4,1,0,3,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestAutoCloseableLock.java,8,3,0,5,1,3,3,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestBasicDiskValidator.java,4,2,0,2,1,2,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestCacheableIPList.java,5,0,0,5,1,0,4,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestChunkedArrayList.java,8,7,1,0,1,7,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestClasspath.java,5,2,0,3,1,2,1,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestClassUtil.java,1,0,1,0,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestCloseableReferenceCount.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestConfTest.java,1,0,1,0,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestCpuTimeTracker.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestCrcComposer.java,13,11,0,2,1,11,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestCrcUtil.java,11,7,0,4,1,7,2,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestDataChecksum.java,13,11,0,2,1,8,2,2
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestDirectBufferPool.java,11,10,0,1,1,10,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestDiskChecker.java,10,6,0,4,1,6,2,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestDiskCheckerWithDiskIo.java,12,1,0,11,1,1,9,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestDiskValidatorFactory.java,4,0,0,4,1,0,2,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestDurationInfo.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestExitUtil.java,12,11,0,1,1,11,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestFastNumberFormat.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestFileBasedIPList.java,11,2,0,9,1,2,8,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestFindClass.java,10,1,1,8,1,1,7,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestGenericOptionsParser.java,35,28,0,7,1,28,6,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestGenericsUtil.java,11,9,0,2,1,9,1,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestGSet.java,41,29,0,12,1,27,12,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestHostsFileReader.java,18,8,9,1,1,7,9,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestHttpExceptionUtils.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestIdentityHashStore.java,2,1,0,1,1,1,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestIndexedSort.java,8,7,0,1,1,6,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestInstrumentedLock.java,41,35,0,6,1,35,4,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestInstrumentedReadWriteLock.java,42,34,0,8,1,34,6,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestIntrusiveCollection.java,6,0,0,6,1,0,4,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestJarFinder.java,4,3,0,1,1,3,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestJsonSerialization.java,5,0,1,4,1,0,3,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestLightWeightCache.java,22,13,0,9,1,12,7,2
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestLightWeightGSet.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestLightWeightResizableGSet.java,24,22,0,2,1,22,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestLimitInputStream.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestLineReader.java,10,6,0,4,1,6,3,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestLists.java,2,0,1,1,1,0,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestMachineList.java,45,44,0,1,1,42,2,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestNativeCodeLoader.java,3,2,0,1,1,2,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestNativeCrc32.java,11,6,0,5,1,6,4,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestNativeLibraryChecker.java,8,7,0,1,1,7,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestOptions.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestPreconditions.java,62,61,1,0,1,61,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestProgress.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestProtoUtil.java,5,2,0,3,1,2,2,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestPureJavaCrc32.java,16,9,0,7,1,8,6,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestReadWriteDiskValidator.java,7,5,0,2,1,5,0,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestReflectionUtils.java,3,2,0,1,1,1,1,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestRunJar.java,26,20,0,6,1,20,5,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestShell.java,21,13,0,8,1,13,7,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestShutdownHookManager.java,30,23,0,7,1,23,6,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestShutdownThreadsHelper.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestSignalLogger.java,2,1,0,1,1,1,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestStopWatch.java,2,1,0,1,1,1,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestStringInterner.java,5,0,0,5,1,0,3,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestStringUtils.java,21,20,0,1,1,19,1,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestSysInfoLinux.java,26,16,0,10,1,16,8,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestSysInfoWindows.java,18,17,0,1,1,17,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestTime.java,3,0,0,3,1,0,1,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestUTF8ByteArrayUtils.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestVersionUtil.java,8,7,0,1,1,7,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestWeakReferenceMap.java,32,15,1,16,1,15,15,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestWinUtils.java,88,85,0,3,1,83,3,1
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestXMLUtils.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/util/TestZKUtil.java,4,2,0,2,1,2,1,0
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/fs/FSProtos.java,247,58,0,189,2,50,194,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/ha/proto/HAServiceProtocolProtos.java,279,145,0,134,2,80,196,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/ha/proto/ZKFCProtocolProtos.java,74,53,0,21,2,21,50,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/ipc/proto/GenericRefreshProtocolProtos.java,144,46,0,98,2,21,120,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/ipc/proto/RefreshCallQueueProtocolProtos.java,35,28,0,7,2,10,22,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/ipc/protobuf/IpcConnectionContextProtos.java,86,31,0,55,2,14,69,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/ipc/protobuf/ProtobufRpcEngine2Protos.java,52,18,0,34,2,8,41,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/ipc/protobuf/ProtobufRpcEngineProtos.java,50,16,0,34,2,0,47,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/ipc/protobuf/ProtocolInfoProtos.java,242,87,0,155,2,41,198,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/ipc/protobuf/RpcHeaderProtos.java,520,113,0,407,2,127,390,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/security/proto/RefreshAuthorizationPolicyProtocolProtos.java,35,28,0,7,2,10,22,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/security/proto/RefreshUserMappingsProtocolProtos.java,65,52,0,13,2,20,42,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/security/proto/SecurityProtos.java,339,125,0,214,2,59,277,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/tools/proto/GetUserMappingsProtocolProtos.java,66,30,0,36,2,12,51,1
/hadoop-common-project/hadoop-common/target/generated-sources/java/org/apache/hadoop/tracing/TraceAdminPB.java,260,109,0,151,2,49,208,1
/hadoop-common-project/hadoop-common/target/generated-test-sources/java/org/apache/hadoop/io/serializer/avro/AvroRecord.java,23,2,0,21,1,0,22,0
/hadoop-common-project/hadoop-common/target/generated-test-sources/java/org/apache/hadoop/ipc/protobuf/TestProtos.java,523,266,0,257,2,123,397,1
/hadoop-common-project/hadoop-common/target/generated-test-sources/java/org/apache/hadoop/ipc/protobuf/TestProtosLegacy.java,400,143,0,257,2,0,397,1
/hadoop-common-project/hadoop-common/target/generated-test-sources/java/org/apache/hadoop/ipc/protobuf/TestRpcServiceProtos.java,75,10,0,65,2,0,72,1
/hadoop-common-project/hadoop-common/target/generated-test-sources/java/org/apache/hadoop/ipc/protobuf/TestRpcServiceProtosLegacy.java,75,10,0,65,2,0,72,1
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/EagerKeyGeneratorKeyProviderCryptoExtension.java,4,0,0,4,1,0,2,1
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KeyAuthorizationKeyProvider.java,10,4,0,6,1,0,5,4
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMS.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSACLs.java,15,11,0,4,1,10,3,1
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSAudit.java,13,7,0,6,1,7,4,1
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSAuditLogger.java,8,0,0,8,1,0,6,1
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSAuthenticationFilter.java,10,7,0,3,1,7,1,1
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSConfiguration.java,19,16,0,3,1,2,15,1
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSExceptionsProvider.java,5,2,0,3,1,2,1,1
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSJSONReader.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSJSONWriter.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSMDCFilter.java,3,0,0,3,1,0,1,1
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSServerJSONUtils.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSWebApp.java,2,1,0,1,1,1,0,0
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSWebServer.java,4,1,0,3,1,1,1,1
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/SimpleKMSAuditLogger.java,2,0,0,2,1,0,0,1
/hadoop-common-project/hadoop-kms/src/test/java/org/apache/hadoop/crypto/key/kms/server/KMSBenchmark.java,39,21,0,18,1,13,24,1
/hadoop-common-project/hadoop-kms/src/test/java/org/apache/hadoop/crypto/key/kms/server/MiniKMS.java,1,0,0,1,1,0,0,0
/hadoop-common-project/hadoop-kms/src/test/java/org/apache/hadoop/crypto/key/kms/server/TestKeyAuthorizationKeyProvider.java,5,4,0,1,1,4,0,0
/hadoop-common-project/hadoop-kms/src/test/java/org/apache/hadoop/crypto/key/kms/server/TestKMS.java,127,119,3,5,1,118,7,1
/hadoop-common-project/hadoop-kms/src/test/java/org/apache/hadoop/crypto/key/kms/server/TestKMSACLs.java,6,5,0,1,1,5,0,0
